Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A17005_001,SE_A17005_002,SE_A17005_003,PCT_SE_A17005_002,PCT_SE_A17005_003
"42101009500","Census Tract 95, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008907",,,,,"42","101",,,"009500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101009500","Census Tract 95",,,,1373,1214,159,88.42,11.58
"42101009600","Census Tract 96, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008908",,,,,"42","101",,,"009600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101009600","Census Tract 96",,,,1569,1466,103,93.44,6.56
"42101009801","Census Tract 98.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008909",,,,,"42","101",,,"009801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101009801","Census Tract 98.01",,,,1267,1196,71,94.4,5.6
"42101009802","Census Tract 98.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008910",,,,,"42","101",,,"009802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101009802","Census Tract 98.02",,,,3037,2978,59,98.06,1.94
"42101010000","Census Tract 100, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008911",,,,,"42","101",,,"010000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101010000","Census Tract 100",,,,2646,2202,444,83.22,16.78
"42101010100","Census Tract 101, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008912",,,,,"42","101",,,"010100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101010100","Census Tract 101",,,,2229,2183,46,97.94,2.06
"42101010200","Census Tract 102, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008913",,,,,"42","101",,,"010200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101010200","Census Tract 102",,,,1261,1189,72,94.29,5.71
"42101010300","Census Tract 103, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008914",,,,,"42","101",,,"010300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101010300","Census Tract 103",,,,1239,1059,180,85.47,14.53
"42101010400","Census Tract 104, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008915",,,,,"42","101",,,"010400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101010400","Census Tract 104",,,,1202,1134,68,94.34,5.66
"42101010500","Census Tract 105, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008916",,,,,"42","101",,,"010500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101010500","Census Tract 105",,,,1520,1266,254,83.29,16.71
"42101010600","Census Tract 106, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008917",,,,,"42","101",,,"010600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101010600","Census Tract 106",,,,685,628,57,91.68,8.32
"42101010700","Census Tract 107, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008918",,,,,"42","101",,,"010700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101010700","Census Tract 107",,,,1371,1163,208,84.83,15.17
"42101010800","Census Tract 108, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008919",,,,,"42","101",,,"010800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101010800","Census Tract 108",,,,1554,1390,164,89.45,10.55
"42101010900","Census Tract 109, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008920",,,,,"42","101",,,"010900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101010900","Census Tract 109",,,,1379,1186,193,86,14
"42101011000","Census Tract 110, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008921",,,,,"42","101",,,"011000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101011000","Census Tract 110",,,,1109,941,168,84.85,15.15
"42101011100","Census Tract 111, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008922",,,,,"42","101",,,"011100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101011100","Census Tract 111",,,,1564,1447,117,92.52,7.48
"42101011200","Census Tract 112, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008923",,,,,"42","101",,,"011200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101011200","Census Tract 112",,,,1765,1481,284,83.91,16.09
"42101011300","Census Tract 113, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008924",,,,,"42","101",,,"011300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101011300","Census Tract 113",,,,1610,1480,130,91.93,8.07
"42101011400","Census Tract 114, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008925",,,,,"42","101",,,"011400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101011400","Census Tract 114",,,,3037,2632,405,86.66,13.34
"42101011500","Census Tract 115, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008926",,,,,"42","101",,,"011500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101011500","Census Tract 115",,,,2613,2507,106,95.94,4.06
"42101011700","Census Tract 117, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008927",,,,,"42","101",,,"011700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101011700","Census Tract 117",,,,765,679,86,88.76,11.24
"42101011800","Census Tract 118, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008928",,,,,"42","101",,,"011800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101011800","Census Tract 118",,,,1917,1727,190,90.09,9.91
"42101011900","Census Tract 119, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008929",,,,,"42","101",,,"011900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101011900","Census Tract 119",,,,2409,2357,52,97.84,2.16
"42101012000","Census Tract 120, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008930",,,,,"42","101",,,"012000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101012000","Census Tract 120",,,,1103,1007,96,91.3,8.7
"42101012100","Census Tract 121, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008931",,,,,"42","101",,,"012100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101012100","Census Tract 121",,,,1367,1351,16,98.83,1.17
"42101012201","Census Tract 122.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008932",,,,,"42","101",,,"012201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101012201","Census Tract 122.01",,,,1418,1418,0,100,0
"42101012203","Census Tract 122.03, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008933",,,,,"42","101",,,"012203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101012203","Census Tract 122.03",,,,556,517,39,92.99,7.01
"42101012204","Census Tract 122.04, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008934",,,,,"42","101",,,"012204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101012204","Census Tract 122.04",,,,1885,1780,105,94.43,5.57
"42101012501","Census Tract 125.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008935",,,,,"42","101",,,"012501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101012501","Census Tract 125.01",,,,1041,1008,33,96.83,3.17
"42101012502","Census Tract 125.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008936",,,,,"42","101",,,"012502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101012502","Census Tract 125.02",,,,2684,2669,15,99.44,0.56
"42101013100","Census Tract 131, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008937",,,,,"42","101",,,"013100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101013100","Census Tract 131",,,,950,874,76,92,8
"42101013200","Census Tract 132, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008938",,,,,"42","101",,,"013200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101013200","Census Tract 132",,,,1534,1328,206,86.57,13.43
"42101013300","Census Tract 133, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008939",,,,,"42","101",,,"013300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101013300","Census Tract 133",,,,2505,2383,122,95.13,4.87
"42101013401","Census Tract 134.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008940",,,,,"42","101",,,"013401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101013401","Census Tract 134.01",,,,1602,1526,76,95.26,4.74
"42101013402","Census Tract 134.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008941",,,,,"42","101",,,"013402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101013402","Census Tract 134.02",,,,2170,2090,80,96.31,3.69
"42101013500","Census Tract 135, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008942",,,,,"42","101",,,"013500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101013500","Census Tract 135",,,,2864,2831,33,98.85,1.15
"42101013601","Census Tract 136.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008943",,,,,"42","101",,,"013601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101013601","Census Tract 136.01",,,,2199,2091,108,95.09,4.91
"42101013602","Census Tract 136.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008944",,,,,"42","101",,,"013602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101013602","Census Tract 136.02",,,,3038,2970,68,97.76,2.24
"42101013701","Census Tract 137.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008945",,,,,"42","101",,,"013701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101013701","Census Tract 137.01",,,,1320,1222,98,92.58,7.42
"42101013702","Census Tract 137.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008946",,,,,"42","101",,,"013702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101013702","Census Tract 137.02",,,,1968,1786,182,90.75,9.25
"42101013800","Census Tract 138, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008947",,,,,"42","101",,,"013800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101013800","Census Tract 138",,,,1178,1128,50,95.76,4.24
"42101013900","Census Tract 139, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008948",,,,,"42","101",,,"013900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101013900","Census Tract 139",,,,1413,1312,101,92.85,7.15
"42101014000","Census Tract 140, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008949",,,,,"42","101",,,"014000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014000","Census Tract 140",,,,2860,2539,321,88.78,11.22
"42101014100","Census Tract 141, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008950",,,,,"42","101",,,"014100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014100","Census Tract 141",,,,1076,918,158,85.32,14.68
"42101014201","Census Tract 142.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008951",,,,,"42","101",,,"014201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014201","Census Tract 142.01",,,,2913,2857,56,98.08,1.92
"42101014202","Census Tract 142.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008952",,,,,"42","101",,,"014202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014202","Census Tract 142.02",,,,2048,2019,29,98.58,1.42
"42101014300","Census Tract 143, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008953",,,,,"42","101",,,"014300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014300","Census Tract 143",,,,1489,1446,43,97.11,2.89
"42101014400","Census Tract 144, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008954",,,,,"42","101",,,"014400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014400","Census Tract 144",,,,3795,3674,121,96.81,3.19
"42101014500","Census Tract 145, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008955",,,,,"42","101",,,"014500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014500","Census Tract 145",,,,840,773,67,92.02,7.98
"42101014600","Census Tract 146, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008956",,,,,"42","101",,,"014600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014600","Census Tract 146",,,,1947,1584,363,81.36,18.64
"42101014700","Census Tract 147, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008957",,,,,"42","101",,,"014700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014700","Census Tract 147",,,,1356,1234,122,91,9
"42101014800","Census Tract 148, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008958",,,,,"42","101",,,"014800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014800","Census Tract 148",,,,352,341,11,96.88,3.12
"42101014900","Census Tract 149, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008959",,,,,"42","101",,,"014900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014900","Census Tract 149",,,,2135,1994,141,93.4,6.6
"42101015101","Census Tract 151.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008960",,,,,"42","101",,,"015101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101015101","Census Tract 151.01",,,,595,479,116,80.5,19.5
"42101015102","Census Tract 151.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008961",,,,,"42","101",,,"015102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101015102","Census Tract 151.02",,,,1898,1423,475,74.97,25.03
"42101015200","Census Tract 152, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008962",,,,,"42","101",,,"015200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101015200","Census Tract 152",,,,3125,2224,901,71.17,28.83
"42101015300","Census Tract 153, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008963",,,,,"42","101",,,"015300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101015300","Census Tract 153",,,,2203,1767,436,80.21,19.79
"42101015600","Census Tract 156, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008964",,,,,"42","101",,,"015600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101015600","Census Tract 156",,,,808,654,154,80.94,19.06
"42101015700","Census Tract 157, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008965",,,,,"42","101",,,"015700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101015700","Census Tract 157",,,,1597,1544,53,96.68,3.32
"42101015800","Census Tract 158, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008966",,,,,"42","101",,,"015800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101015800","Census Tract 158",,,,5084,4890,194,96.18,3.82
"42101016001","Census Tract 160.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008967",,,,,"42","101",,,"016001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016001","Census Tract 160.01",,,,1634,1606,28,98.29,1.71
"42101016002","Census Tract 160.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008968",,,,,"42","101",,,"016002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016002","Census Tract 160.02",,,,3014,2899,115,96.18,3.82
"42101016100","Census Tract 161, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008969",,,,,"42","101",,,"016100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016100","Census Tract 161",,,,4062,3936,126,96.9,3.1
"42101016200","Census Tract 162, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008970",,,,,"42","101",,,"016200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016200","Census Tract 162",,,,883,767,116,86.86,13.14
"42101016300","Census Tract 163, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008971",,,,,"42","101",,,"016300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016300","Census Tract 163",,,,1148,997,151,86.85,13.15
"42101016400","Census Tract 164, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008972",,,,,"42","101",,,"016400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016400","Census Tract 164",,,,1733,1606,127,92.67,7.33
"42101016500","Census Tract 165, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008973",,,,,"42","101",,,"016500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016500","Census Tract 165",,,,1244,1198,46,96.3,3.7
"42101016600","Census Tract 166, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008974",,,,,"42","101",,,"016600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016600","Census Tract 166",,,,1172,863,309,73.63,26.37
"42101016701","Census Tract 167.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008975",,,,,"42","101",,,"016701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016701","Census Tract 167.01",,,,1296,1064,232,82.1,17.9
"42101016702","Census Tract 167.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008976",,,,,"42","101",,,"016702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016702","Census Tract 167.02",,,,950,772,178,81.26,18.74
"42101016800","Census Tract 168, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008977",,,,,"42","101",,,"016800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016800","Census Tract 168",,,,1144,980,164,85.66,14.34
"42101016901","Census Tract 169.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008978",,,,,"42","101",,,"016901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016901","Census Tract 169.01",,,,1524,1225,299,80.38,19.62
"42101016902","Census Tract 169.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008979",,,,,"42","101",,,"016902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016902","Census Tract 169.02",,,,1673,1504,169,89.9,10.1
"42101017000","Census Tract 170, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008980",,,,,"42","101",,,"017000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101017000","Census Tract 170",,,,1706,1609,97,94.31,5.69
"42101017100","Census Tract 171, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008981",,,,,"42","101",,,"017100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101017100","Census Tract 171",,,,1712,1349,363,78.8,21.2
"42101017201","Census Tract 172.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008982",,,,,"42","101",,,"017201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101017201","Census Tract 172.01",,,,1249,993,256,79.5,20.5
"42101017202","Census Tract 172.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008983",,,,,"42","101",,,"017202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101017202","Census Tract 172.02",,,,1469,1295,174,88.16,11.84
"42101017300","Census Tract 173, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008984",,,,,"42","101",,,"017300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101017300","Census Tract 173",,,,879,878,1,99.89,0.11
"42101017400","Census Tract 174, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008985",,,,,"42","101",,,"017400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101017400","Census Tract 174",,,,1031,734,297,71.19,28.81
"42101017500","Census Tract 175, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008986",,,,,"42","101",,,"017500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101017500","Census Tract 175",,,,2551,2164,387,84.83,15.17
"42101017601","Census Tract 176.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008987",,,,,"42","101",,,"017601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101017601","Census Tract 176.01",,,,1325,1203,122,90.79,9.21
"42101017602","Census Tract 176.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008988",,,,,"42","101",,,"017602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101017602","Census Tract 176.02",,,,1063,992,71,93.32,6.68
"42101017701","Census Tract 177.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008989",,,,,"42","101",,,"017701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101017701","Census Tract 177.01",,,,1102,1095,7,99.36,0.64
"42101017702","Census Tract 177.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008990",,,,,"42","101",,,"017702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101017702","Census Tract 177.02",,,,1441,1351,90,93.75,6.25
"42101017800","Census Tract 178, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008991",,,,,"42","101",,,"017800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101017800","Census Tract 178",,,,2599,2404,195,92.5,7.5
"42101017900","Census Tract 179, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008992",,,,,"42","101",,,"017900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101017900","Census Tract 179",,,,2790,2635,155,94.44,5.56
"42101018001","Census Tract 180.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008993",,,,,"42","101",,,"018001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101018001","Census Tract 180.01",,,,1218,1075,143,88.26,11.74
"42101018002","Census Tract 180.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008994",,,,,"42","101",,,"018002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101018002","Census Tract 180.02",,,,3016,2968,48,98.41,1.59
"42101018300","Census Tract 183, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008995",,,,,"42","101",,,"018300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101018300","Census Tract 183",,,,2045,1930,115,94.38,5.62
"42101018400","Census Tract 184, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008996",,,,,"42","101",,,"018400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101018400","Census Tract 184",,,,1012,949,63,93.77,6.23
"42101018801","Census Tract 188.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008997",,,,,"42","101",,,"018801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101018801","Census Tract 188.01",,,,1244,1168,76,93.89,6.11
"42101018802","Census Tract 188.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008998",,,,,"42","101",,,"018802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101018802","Census Tract 188.02",,,,1773,1650,123,93.06,6.94
"42101019000","Census Tract 190, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0008999",,,,,"42","101",,,"019000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101019000","Census Tract 190",,,,3130,2916,214,93.16,6.84
"42101019100","Census Tract 191, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009000",,,,,"42","101",,,"019100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101019100","Census Tract 191",,,,3085,2897,188,93.91,6.09
"42101019200","Census Tract 192, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009001",,,,,"42","101",,,"019200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101019200","Census Tract 192",,,,2183,2045,138,93.68,6.32
"42101019501","Census Tract 195.01, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009002",,,,,"42","101",,,"019501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101019501","Census Tract 195.01",,,,1772,1248,524,70.43,29.57
"42101019502","Census Tract 195.02, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009003",,,,,"42","101",,,"019502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101019502","Census Tract 195.02",,,,876,796,80,90.87,9.13
"42101019700","Census Tract 197, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009004",,,,,"42","101",,,"019700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101019700","Census Tract 197",,,,2637,2005,632,76.03,23.97
"42101019800","Census Tract 198, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009005",,,,,"42","101",,,"019800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101019800","Census Tract 198",,,,2428,2163,265,89.09,10.91
"42101019900","Census Tract 199, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009006",,,,,"42","101",,,"019900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101019900","Census Tract 199",,,,2144,1937,207,90.35,9.65
"42101020000","Census Tract 200, Philadelphia County, Pennsylvania","ACSSF","pa","140","00","0009007",,,,,"42","101",,,"020000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101020000","Census Tract 200",,,,406,371,35,91.38,8.62
